x,y,Elevation,River,Terrain,Vegetation
26,56,73,FALSE,soil,lowland forest
26,57,59,FALSE,soil,lowland forest
26,58,69,FALSE,rock,lowland forest
26,59,52,FALSE,soil,lowland forest
26,60,60,FALSE,soil,lowland forest
26,61,49,FALSE,soil,lowland forest
26,62,39,FALSE,soil,lowland forest
26,63,43,FALSE,soil,lowland forest
26,64,41,FALSE,soil,lowland forest
26,65,27,FALSE,rock,lowland forest
26,66,22,FALSE,soil,lowland forest
26,67,14,FALSE,soil,lowland forest
26,68,25,FALSE,rock,lowland forest
26,69,10,FALSE,soil,lowland forest
26,70,12,TRUE,soil,lowland forest
26,71,17,TRUE,soil,lowland forest
26,72,10,TRUE,soil,lowland forest
26,73,3,FALSE,beach,none
26,74,4,FALSE,beach,none
26,75,9,FALSE,soil,lowland forest
26,76,5,FALSE,beach,none
26,77,2,FALSE,beach,none
26,78,0,FALSE,ocean,none
26,79,4,FALSE,beach,none
26,80,0,FALSE,ocean,none
26,81,3,FALSE,beach,none
26,82,1,FALSE,beach,none
26,83,0,FALSE,ocean,none
26,84,1,FALSE,beach,none
26,85,0,FALSE,ocean,none
26,86,0,FALSE,ocean,none
26,87,0,FALSE,ocean,none
26,88,0,FALSE,ocean,none
26,89,0,FALSE,ocean,none
26,90,0,FALSE,ocean,none
26,91,0,FALSE,ocean,none
26,92,0,FALSE,ocean,none
26,93,0,FALSE,ocean,none
26,94,0,FALSE,ocean,none
26,95,0,FALSE,ocean,none
26,96,0,FALSE,ocean,none
26,97,0,FALSE,ocean,none
26,98,0,FALSE,ocean,none
26,99,0,FALSE,ocean,none
26,100,0,FALSE,ocean,none
27,1,0,FALSE,ocean,none
27,2,0,FALSE,ocean,none
27,3,0,FALSE,ocean,none
27,4,0,FALSE,ocean,none
27,5,0,FALSE,ocean,none
27,6,0,FALSE,ocean,none
27,7,0,FALSE,ocean,none
27,8,0,FALSE,ocean,none
27,9,0,FALSE,ocean,none
27,10,0,FALSE,ocean,none
27,11,0,FALSE,ocean,none
27,12,0,FALSE,ocean,none
27,13,0,FALSE,ocean,none
27,14,0,FALSE,ocean,none
27,15,0,FALSE,ocean,none
27,16,0,FALSE,ocean,none
27,17,0,FALSE,ocean,none
27,18,0,FALSE,ocean,none
27,19,1,FALSE,beach,none
27,20,3,FALSE,beach,none
27,21,1,FALSE,beach,none
27,22,0,FALSE,ocean,none
27,23,5,FALSE,beach,none
27,24,1,FALSE,beach,none
27,25,7,FALSE,soil,lowland forest
27,26,4,FALSE,beach,none
27,27,4,FALSE,beach,none
27,28,13,FALSE,soil,lowland forest
27,29,14,FALSE,soil,lowland forest
27,30,9,FALSE,soil,lowland forest
27,31,16,FALSE,soil,lowland forest
27,32,21,FALSE,soil,lowland forest
27,33,25,FALSE,soil,lowland forest
27,34,27,FALSE,soil,lowland forest
27,35,42,FALSE,soil,lowland forest
27,36,41,FALSE,rock,lowland forest
27,37,52,FALSE,soil,lowland forest
27,38,71,FALSE,soil,lowland forest
27,39,63,FALSE,soil,lowland forest
27,40,61,FALSE,rock,lowland forest
27,41,64,FALSE,soil,lowland forest
27,42,77,FALSE,soil,lowland forest
27,43,73,FALSE,soil,lowland forest
27,44,93,FALSE,soil,lowland forest
27,45,106,FALSE,soil,lowland forest
27,46,89,FALSE,rock,lowland forest
27,47,95,FALSE,rock,lowland forest
27,48,89,FALSE,soil,lowland forest
27,49,113,FALSE,soil,lowland forest
27,50,97,FALSE,rock,lowland forest
27,51,88,FALSE,soil,lowland forest
27,52,109,FALSE,rock,lowland forest
27,53,101,FALSE,soil,lowland forest
27,54,95,FALSE,soil,lowland forest
27,55,101,FALSE,soil,lowland forest
27,56,92,FALSE,rock,lowland forest
27,57,93,FALSE,soil,lowland forest
27,58,72,FALSE,rock,lowland forest
27,59,82,FALSE,soil,lowland forest
27,60,76,FALSE,soil,lowland forest
27,61,55,FALSE,rock,lowland forest
27,62,57,FALSE,soil,lowland forest
27,63,63,FALSE,soil,lowland forest
27,64,43,FALSE,soil,lowland forest
27,65,29,FALSE,soil,lowland forest
27,66,35,FALSE,rock,lowland forest
27,67,42,TRUE,soil,lowland forest
27,68,34,TRUE,soil,lowland forest
27,69,18,TRUE,soil,lowland forest
27,70,15,FALSE,soil,lowland forest
27,71,18,TRUE,soil,lowland forest
27,72,9,FALSE,soil,lowland forest
27,73,11,FALSE,soil,lowland forest
27,74,3,FALSE,beach,none
27,75,6,FALSE,soil,lowland forest
27,76,5,FALSE,beach,none
27,77,5,FALSE,beach,none
27,78,7,TRUE,soil,lowland forest
27,79,1,FALSE,beach,none
27,80,0,FALSE,ocean,none
27,81,0,FALSE,ocean,none
27,82,1,FALSE,beach,none
27,83,0,FALSE,ocean,none
27,84,0,FALSE,ocean,none
27,85,0,FALSE,ocean,none
27,86,0,FALSE,ocean,none
27,87,0,FALSE,ocean,none
27,88,0,FALSE,ocean,none
27,89,0,FALSE,ocean,none
27,90,0,FALSE,ocean,none
27,91,0,FALSE,ocean,none
27,92,0,FALSE,ocean,none
27,93,0,FALSE,ocean,none
27,94,0,FALSE,ocean,none
27,95,0,FALSE,ocean,none
27,96,0,FALSE,ocean,none
27,97,0,FALSE,ocean,none
27,98,0,FALSE,ocean,none
27,99,0,FALSE,ocean,none
27,100,0,FALSE,ocean,none
28,1,0,FALSE,ocean,none
28,2,0,FALSE,ocean,none
28,3,0,FALSE,ocean,none
28,4,0,FALSE,ocean,none
28,5,0,FALSE,ocean,none
28,6,0,FALSE,ocean,none
28,7,0,FALSE,ocean,none
28,8,0,FALSE,ocean,none
28,9,0,FALSE,ocean,none
28,10,0,FALSE,ocean,none
28,11,0,FALSE,ocean,none
28,12,0,FALSE,ocean,none
28,13,0,FALSE,ocean,none
28,14,0,FALSE,ocean,none
28,15,0,FALSE,ocean,none
28,16,0,FALSE,ocean,none
28,17,1,FALSE,beach,none
28,18,0,FALSE,ocean,none
28,19,4,FALSE,beach,none
28,20,1,FALSE,beach,none
28,21,2,FALSE,beach,none
28,22,3,FALSE,beach,none
28,23,4,FALSE,beach,none
28,24,4,FALSE,beach,none
28,25,6,FALSE,soil,lowland forest
28,26,4,FALSE,beach,none
28,27,10,FALSE,soil,lowland forest
28,28,7,FALSE,rock,lowland forest
28,29,18,FALSE,soil,lowland forest
28,30,20,FALSE,soil,lowland forest
28,31,23,FALSE,soil,lowland forest
28,32,24,FALSE,soil,lowland forest
28,33,23,FALSE,soil,lowland forest
28,34,37,FALSE,soil,lowland forest
28,35,46,FALSE,soil,lowland forest
28,36,46,FALSE,soil,lowland forest
28,37,56,FALSE,rock,lowland forest
28,38,55,FALSE,soil,lowland forest
28,39,83,FALSE,soil,lowland forest
28,40,72,FALSE,soil,lowland forest
28,41,89,FALSE,soil,lowland forest
28,42,105,FALSE,soil,lowland forest
28,43,103,FALSE,soil,lowland forest
28,44,102,FALSE,soil,lowland forest
28,45,108,FALSE,soil,lowland forest
28,46,120,FALSE,soil,lowland forest
28,47,121,FALSE,soil,lowland forest
28,48,136,FALSE,soil,lowland forest
28,49,123,FALSE,soil,lowland forest
28,50,142,FALSE,soil,lowland forest
28,51,119,FALSE,soil,lowland forest
28,52,129,FALSE,rock,lowland forest
28,53,122,FALSE,soil,lowland forest
28,54,105,FALSE,soil,lowland forest
28,55,104,FALSE,soil,lowland forest
28,56,131,FALSE,rock,lowland forest
28,57,104,FALSE,rock,lowland forest
28,58,114,FALSE,soil,lowland forest
28,59,102,FALSE,soil,lowland forest
28,60,92,FALSE,soil,lowland forest
28,61,88,FALSE,soil,lowland forest
28,62,79,FALSE,soil,lowland forest
28,63,47,FALSE,soil,lowland forest
28,64,48,FALSE,soil,lowland forest
28,65,55,FALSE,soil,lowland forest
28,66,52,FALSE,rock,lowland forest
28,67,38,TRUE,soil,lowland forest
28,68,30,FALSE,soil,lowland forest
28,69,19,FALSE,rock,lowland forest
28,70,21,FALSE,soil,lowland forest
28,71,12,TRUE,soil,lowland forest
28,72,12,FALSE,soil,lowland forest
28,73,9,FALSE,soil,lowland forest
28,74,10,FALSE,soil,lowland forest
28,75,4,FALSE,beach,none
28,76,5,FALSE,beach,none
28,77,4,FALSE,beach,none
28,78,6,TRUE,soil,lowland forest
28,79,4,FALSE,beach,none
28,80,3,FALSE,beach,none
28,81,1,FALSE,beach,none
28,82,0,FALSE,ocean,none
28,83,1,FALSE,beach,none
28,84,0,FALSE,ocean,none
28,85,0,FALSE,ocean,none
28,86,0,FALSE,ocean,none
28,87,0,FALSE,ocean,none
28,88,0,FALSE,ocean,none
28,89,0,FALSE,ocean,none
28,90,0,FALSE,ocean,none
28,91,0,FALSE,ocean,none
28,92,0,FALSE,ocean,none
28,93,0,FALSE,ocean,none
28,94,0,FALSE,ocean,none
28,95,0,FALSE,ocean,none
28,96,0,FALSE,ocean,none
28,97,0,FALSE,ocean,none
28,98,0,FALSE,ocean,none
28,99,0,FALSE,ocean,none
28,100,0,FALSE,ocean,none
29,1,0,FALSE,ocean,none
29,2,0,FALSE,ocean,none
29,3,0,FALSE,ocean,none
29,4,0,FALSE,ocean,none
29,5,0,FALSE,ocean,none
29,6,0,FALSE,ocean,none
29,7,0,FALSE,ocean,none
29,8,0,FALSE,ocean,none
29,9,0,FALSE,ocean,none
29,10,0,FALSE,ocean,none
29,11,0,FALSE,ocean,none
29,12,0,FALSE,ocean,none
29,13,0,FALSE,ocean,none
29,14,0,FALSE,ocean,none
29,15,0,FALSE,ocean,none
29,16,0,FALSE,ocean,none
29,17,0,FALSE,ocean,none
29,18,1,FALSE,beach,none
29,19,0,FALSE,ocean,none
29,20,1,FALSE,beach,none
29,21,1,FALSE,beach,none
29,22,3,FALSE,beach,none
29,23,3,FALSE,beach,none
29,24,8,FALSE,rock,lowland forest
29,25,8,FALSE,soil,lowland forest
29,26,9,FALSE,rock,lowland forest
29,27,8,FALSE,soil,lowland forest
29,28,15,FALSE,soil,lowland forest
29,29,10,FALSE,soil,lowland forest
29,30,28,FALSE,soil,lowland forest
29,31,19,FALSE,soil,lowland forest
29,32,22,FALSE,soil,lowland forest
29,33,32,FALSE,soil,lowland forest
29,34,42,FALSE,soil,lowland forest
29,35,50,FALSE,soil,lowland forest
29,36,50,FALSE,soil,lowland forest
29,37,62,FALSE,rock,lowland forest
29,38,80,FALSE,soil,lowland forest
29,39,103,FALSE,soil,lowland forest
29,40,95,FALSE,soil,lowland forest
29,41,99,FALSE,soil,lowland forest
29,42,116,FALSE,soil,lowland forest
29,43,140,FALSE,soil,lowland forest
29,44,124,FALSE,soil,lowland forest
29,45,155,FALSE,soil,lowland forest
29,46,161,FALSE,soil,lowland forest
29,47,132,FALSE,rock,lowland forest
29,48,145,FALSE,soil,lowland forest
29,49,158,FALSE,soil,lowland forest
29,50,171,FALSE,soil,lowland forest
29,51,149,FALSE,soil,lowland forest
29,52,144,FALSE,soil,lowland forest
29,53,136,FALSE,soil,lowland forest
29,54,162,FALSE,soil,lowland forest
29,55,126,FALSE,soil,lowland forest
29,56,142,FALSE,soil,lowland forest
29,57,143,FALSE,rock,lowland forest
29,58,133,FALSE,soil,lowland forest
29,59,114,FALSE,soil,lowland forest
29,60,104,FALSE,rock,lowland forest
29,61,112,FALSE,soil,lowland forest
29,62,88,FALSE,rock,lowland forest
29,63,82,FALSE,soil,lowland forest
29,64,67,FALSE,soil,lowland forest
29,65,57,TRUE,soil,lowland forest
29,66,45,TRUE,soil,lowland forest
29,67,40,TRUE,soil,lowland forest
29,68,29,FALSE,soil,lowland forest
29,69,38,FALSE,soil,lowland forest
29,70,25,TRUE,soil,lowland forest
29,71,23,TRUE,soil,lowland forest
29,72,19,TRUE,rock,lowland forest
29,73,12,TRUE,soil,lowland forest
29,74,13,TRUE,soil,lowland forest
29,75,13,TRUE,soil,lowland forest
29,76,7,TRUE,rock,lowland forest
29,77,5,TRUE,beach,none
29,78,4,FALSE,beach,none
29,79,4,FALSE,beach,none
29,80,2,FALSE,beach,none
29,81,3,FALSE,beach,none
29,82,2,FALSE,beach,none
29,83,1,FALSE,beach,none
29,84,0,FALSE,ocean,none
29,85,0,FALSE,ocean,none
29,86,0,FALSE,ocean,none
29,87,0,FALSE,ocean,none
29,88,0,FALSE,ocean,none
29,89,1,FALSE,beach,none
29,90,0,FALSE,ocean,none
29,91,0,FALSE,ocean,none
29,92,0,FALSE,ocean,none
29,93,0,FALSE,ocean,none
29,94,0,FALSE,ocean,none
29,95,0,FALSE,ocean,none
29,96,0,FALSE,ocean,none
29,97,0,FALSE,ocean,none
29,98,0,FALSE,ocean,none
29,99,0,FALSE,ocean,none
29,100,0,FALSE,ocean,none
30,1,0,FALSE,ocean,none
30,2,0,FALSE,ocean,none
30,3,0,FALSE,ocean,none
30,4,0,FALSE,ocean,none
30,5,0,FALSE,ocean,none
30,6,0,FALSE,ocean,none
30,7,0,FALSE,ocean,none
30,8,0,FALSE,ocean,none
30,9,0,FALSE,ocean,none
30,10,0,FALSE,ocean,none
30,11,0,FALSE,ocean,none
30,12,0,FALSE,ocean,none
30,13,0,FALSE,ocean,none
30,14,0,FALSE,ocean,none
30,15,1,FALSE,beach,none
30,16,0,FALSE,ocean,none
30,17,1,FALSE,beach,none
30,18,4,FALSE,beach,none
30,19,0,FALSE,ocean,none
30,20,2,FALSE,beach,none
30,21,3,FALSE,beach,none
30,22,4,FALSE,beach,none
30,23,6,FALSE,soil,lowland forest
30,24,3,FALSE,beach,none
30,25,10,FALSE,rock,lowland forest
30,26,6,FALSE,soil,lowland forest
30,27,13,FALSE,rock,lowland forest
30,28,20,FALSE,soil,lowland forest
30,29,17,FALSE,soil,lowland forest
30,30,27,FALSE,soil,lowland forest
30,31,27,FALSE,rock,lowland forest
30,32,47,FALSE,rock,lowland forest
30,33,50,FALSE,soil,lowland forest
30,34,61,FALSE,soil,lowland forest
30,35,77,FALSE,soil,lowland forest
30,36,73,FALSE,soil,lowland forest
30,37,71,FALSE,soil,lowland forest
30,38,86,FALSE,soil,lowland forest
30,39,104,FALSE,rock,lowland forest
30,40,122,FALSE,soil,lowland forest
30,41,142,FALSE,soil,lowland forest
30,42,157,FALSE,rock,lowland forest
30,43,177,FALSE,soil,lowland forest
30,44,176,FALSE,soil,lowland forest
30,45,167,FALSE,soil,lowland forest
30,46,188,FALSE,soil,lowland forest
30,47,172,FALSE,soil,lowland forest
30,48,177,FALSE,soil,lowland forest
30,49,189,FALSE,soil,lowland forest
30,50,193,FALSE,soil,lowland forest
30,51,189,FALSE,soil,lowland forest
30,52,186,FALSE,soil,lowland forest
30,53,202,FALSE,rock,upland forest
30,54,179,FALSE,rock,lowland forest
30,55,180,FALSE,soil,lowland forest
30,56,163,FALSE,soil,lowland forest
30,57,176,FALSE,rock,lowland forest
30,58,124,FALSE,soil,lowland forest
30,59,141,FALSE,soil,lowland forest
30,60,132,FALSE,rock,lowland forest
30,61,116,FALSE,rock,lowland forest
30,62,107,FALSE,soil,lowland forest
30,63,103,FALSE,soil,lowland forest
30,64,87,FALSE,rock,lowland forest
30,65,66,TRUE,soil,lowland forest
30,66,66,FALSE,soil,lowland forest
30,67,64,FALSE,soil,lowland forest
30,68,41,FALSE,soil,lowland forest
30,69,49,FALSE,rock,lowland forest
30,70,35,TRUE,rock,lowland forest
30,71,30,TRUE,rock,lowland forest
30,72,20,FALSE,soil,lowland forest
30,73,18,FALSE,rock,lowland forest
30,74,12,FALSE,soil,lowland forest
30,75,12,FALSE,soil,lowland forest
30,76,7,FALSE,rock,lowland forest
30,77,6,FALSE,soil,lowland forest
30,78,3,FALSE,beach,none
30,79,5,FALSE,beach,none
30,80,0,FALSE,ocean,none
30,81,0,FALSE,ocean,none
30,82,2,FALSE,beach,none
30,83,0,FALSE,ocean,none
30,84,1,FALSE,beach,none
30,85,0,FALSE,ocean,none
30,86,0,FALSE,ocean,none
30,87,0,FALSE,ocean,none
30,88,1,FALSE,beach,none
30,89,2,FALSE,beach,none
30,90,0,FALSE,ocean,none
30,91,0,FALSE,ocean,none
30,92,1,FALSE,beach,none
30,93,0,FALSE,ocean,none
30,94,0,FALSE,ocean,none
30,95,0,FALSE,ocean,none
30,96,0,FALSE,ocean,none
30,97,0,FALSE,ocean,none
30,98,0,FALSE,ocean,none
30,99,0,FALSE,ocean,none
30,100,0,FALSE,ocean,none
31,1,0,FALSE,ocean,none
31,2,0,FALSE,ocean,none
31,3,0,FALSE,ocean,none
31,4,0,FALSE,ocean,none
31,5,0,FALSE,ocean,none
31,6,0,FALSE,ocean,none
31,7,0,FALSE,ocean,none
31,8,0,FALSE,ocean,none
31,9,0,FALSE,ocean,none
31,10,0,FALSE,ocean,none
31,11,0,FALSE,ocean,none
31,12,0,FALSE,ocean,none
31,13,0,FALSE,ocean,none
31,14,1,FALSE,beach,none
31,15,0,FALSE,ocean,none
31,16,2,FALSE,beach,none
31,17,2,FALSE,beach,none
31,18,2,FALSE,beach,none
31,19,1,FALSE,beach,none
31,20,4,FALSE,beach,none
31,21,6,FALSE,rock,lowland forest
31,22,3,FALSE,beach,none
31,23,7,FALSE,rock,lowland forest
31,24,9,FALSE,soil,lowland forest
31,25,13,FALSE,soil,lowland forest
31,26,14,FALSE,soil,lowland forest
31,27,18,FALSE,soil,lowland forest
31,28,18,FALSE,rock,lowland forest
31,29,30,FALSE,soil,lowland forest
31,30,37,FALSE,soil,lowland forest
31,31,39,FALSE,rock,lowland forest
31,32,48,FALSE,soil,lowland forest
31,33,51,FALSE,rock,lowland forest
31,34,66,FALSE,soil,lowland forest
31,35,69,FALSE,soil,lowland forest
31,36,85,FALSE,rock,lowland forest
31,37,82,FALSE,rock,lowland forest
31,38,130,FALSE,soil,lowland forest
31,39,137,FALSE,soil,lowland forest
31,40,156,FALSE,soil,lowland forest
31,41,171,FALSE,soil,lowland forest
31,42,163,FALSE,soil,lowland forest
31,43,195,FALSE,soil,lowland forest
31,44,222,FALSE,rock,upland forest
31,45,207,FALSE,soil,upland forest
31,46,215,FALSE,rock,upland forest
31,47,219,FALSE,soil,upland forest
31,48,249,FALSE,rock,upland forest
31,49,258,FALSE,rock,upland forest
31,50,223,FALSE,soil,upland forest
31,51,235,FALSE,rock,upland forest
31,52,257,FALSE,soil,upland forest
31,53,238,FALSE,soil,upland forest
31,54,219,FALSE,rock,upland forest
31,55,231,FALSE,rock,upland forest
31,56,218,FALSE,soil,upland forest
31,57,214,FALSE,soil,upland forest
31,58,161,FALSE,soil,lowland forest
31,59,195,FALSE,rock,lowland forest
31,60,147,FALSE,soil,lowland forest
31,61,173,FALSE,rock,lowland forest
31,62,124,FALSE,soil,lowland forest
31,63,110,FALSE,soil,lowland forest
31,64,107,TRUE,soil,lowland forest
31,65,88,TRUE,soil,lowland forest
31,66,91,FALSE,rock,lowland forest
31,67,47,FALSE,soil,lowland forest
31,68,70,FALSE,soil,lowland forest
31,69,44,TRUE,soil,lowland forest
31,70,34,FALSE,soil,lowland forest
31,71,33,FALSE,soil,lowland forest
31,72,23,FALSE,soil,lowland forest
31,73,18,FALSE,soil,lowland forest
31,74,18,FALSE,soil,lowland forest
31,75,11,FALSE,soil,lowland forest
31,76,10,FALSE,soil,lowland forest
31,77,9,FALSE,soil,lowland forest
31,78,9,FALSE,soil,lowland forest
31,79,6,FALSE,soil,lowland forest
31,80,4,FALSE,beach,none
31,81,2,FALSE,beach,none
31,82,1,FALSE,beach,none
31,83,1,FALSE,beach,none
31,84,3,FALSE,beach,none
31,85,0,FALSE,ocean,none
31,86,0,FALSE,ocean,none
31,87,0,FALSE,ocean,none
31,88,0,FALSE,ocean,none
31,89,0,FALSE,ocean,none
31,90,0,FALSE,ocean,none
31,91,0,FALSE,ocean,none
31,92,0,FALSE,ocean,none
31,93,1,FALSE,beach,none
31,94,0,FALSE,ocean,none
31,95,0,FALSE,ocean,none
31,96,0,FALSE,ocean,none
31,97,0,FALSE,ocean,none
31,98,0,FALSE,ocean,none
31,99,0,FALSE,ocean,none
31,100,0,FALSE,ocean,none
32,1,0,FALSE,ocean,none
32,2,0,FALSE,ocean,none
32,3,0,FALSE,ocean,none
32,4,0,FALSE,ocean,none
32,5,0,FALSE,ocean,none
32,6,0,FALSE,ocean,none
32,7,0,FALSE,ocean,none
32,8,0,FALSE,ocean,none
32,9,0,FALSE,ocean,none
32,10,0,FALSE,ocean,none
32,11,0,FALSE,ocean,none
32,12,0,FALSE,ocean,none
32,13,0,FALSE,ocean,none
32,14,0,FALSE,ocean,none
32,15,1,FALSE,beach,none
32,16,0,FALSE,ocean,none
32,17,1,TRUE,beach,none
32,18,2,TRUE,beach,none
32,19,0,FALSE,ocean,none
32,20,6,FALSE,soil,lowland forest
32,21,5,FALSE,beach,none
32,22,6,FALSE,rock,lowland forest
32,23,4,FALSE,beach,none
32,24,5,FALSE,beach,none
32,25,8,FALSE,soil,lowland forest
32,26,11,FALSE,rock,lowland forest
32,27,22,FALSE,soil,lowland forest
32,28,25,FALSE,soil,lowland forest
32,29,25,FALSE,soil,lowland forest
32,30,40,FALSE,soil,lowland forest
32,31,54,FALSE,rock,lowland forest
32,32,53,FALSE,soil,lowland forest
32,33,69,FALSE,rock,lowland forest
32,34,62,FALSE,rock,lowland forest
32,35,106,FALSE,soil,lowland forest
32,36,117,FALSE,soil,lowland forest
32,37,125,FALSE,soil,lowland forest
32,38,138,FALSE,rock,lowland forest
32,39,154,FALSE,soil,lowland forest
32,40,176,FALSE,soil,lowland forest
32,41,199,FALSE,soil,lowland forest
32,42,200,FALSE,soil,lowland forest
32,43,219,FALSE,rock,upland forest
32,44,247,FALSE,rock,upland forest
32,45,263,FALSE,soil,upland forest
32,46,262,FALSE,soil,upland forest
32,47,269,FALSE,rock,upland forest
32,48,272,FALSE,soil,upland forest
32,49,282,FALSE,soil,upland forest
32,50,319,FALSE,soil,upland forest
32,51,289,FALSE,rock,upland forest
32,52,305,FALSE,soil,upland forest
32,53,264,FALSE,soil,upland forest
32,54,284,FALSE,soil,upland forest
32,55,273,FALSE,rock,upland forest
32,56,245,FALSE,soil,upland forest
32,57,234,FALSE,soil,upland forest
32,58,225,FALSE,soil,upland forest
32,59,195,FALSE,soil,lowland forest
32,60,192,FALSE,soil,lowland forest
32,61,183,FALSE,soil,lowland forest
32,62,170,FALSE,soil,lowland forest
32,63,144,TRUE,rock,lowland forest
32,64,115,FALSE,rock,lowland forest
32,65,112,FALSE,soil,lowland forest
32,66,97,FALSE,soil,lowland forest
32,67,85,FALSE,rock,lowland forest
32,68,76,TRUE,rock,lowland forest
32,69,59,TRUE,soil,lowland forest
32,70,49,FALSE,soil,lowland forest
32,71,34,FALSE,soil,lowland forest
32,72,28,FALSE,soil,lowland forest
32,73,25,FALSE,soil,lowland forest
32,74,17,FALSE,rock,lowland forest
32,75,19,FALSE,rock,lowland forest
32,76,15,FALSE,soil,lowland forest
32,77,6,FALSE,soil,lowland forest
32,78,7,FALSE,soil,lowland forest
32,79,5,FALSE,beach,none
32,80,1,FALSE,beach,none
32,81,4,FALSE,beach,none
32,82,5,FALSE,beach,none
32,83,2,FALSE,beach,none
32,84,0,FALSE,ocean,none
32,85,0,FALSE,ocean,none
32,86,0,FALSE,ocean,none
32,87,1,FALSE,beach,none
32,88,0,FALSE,ocean,none
32,89,0,FALSE,ocean,none
32,90,0,FALSE,ocean,none
32,91,0,FALSE,ocean,none
32,92,0,FALSE,ocean,none
32,93,0,FALSE,ocean,none
32,94,0,FALSE,ocean,none
32,95,0,FALSE,ocean,none
32,96,0,FALSE,ocean,none
32,97,0,FALSE,ocean,none
32,98,0,FALSE,ocean,none
32,99,0,FALSE,ocean,none
32,100,0,FALSE,ocean,none
33,1,0,FALSE,ocean,none
33,2,0,FALSE,ocean,none
33,3,0,FALSE,ocean,none
33,4,0,FALSE,ocean,none
33,5,0,FALSE,ocean,none
33,6,0,FALSE,ocean,none
33,7,0,FALSE,ocean,none
33,8,0,FALSE,ocean,none
33,9,0,FALSE,ocean,none
33,10,0,FALSE,ocean,none
33,11,0,FALSE,ocean,none
33,12,0,FALSE,ocean,none
33,13,0,FALSE,ocean,none
33,14,0,FALSE,ocean,none
33,15,3,FALSE,beach,none
33,16,0,FALSE,ocean,none
33,17,3,FALSE,beach,none
33,18,4,FALSE,beach,none
33,19,1,TRUE,beach,none
33,20,6,TRUE,soil,lowland forest
33,21,6,FALSE,soil,lowland forest
33,22,10,FALSE,soil,lowland forest
33,23,10,FALSE,soil,lowland forest
33,24,10,FALSE,soil,lowland forest
33,25,16,FALSE,soil,lowland forest
33,26,19,FALSE,soil,lowland forest
33,27,27,FALSE,soil,lowland forest
33,28,29,FALSE,soil,lowland forest
33,29,40,FALSE,soil,lowland forest
33,30,41,FALSE,rock,lowland forest
33,31,57,FALSE,rock,lowland forest
33,32,84,FALSE,soil,lowland forest
33,33,75,FALSE,soil,lowland forest
33,34,94,FALSE,rock,lowland forest
33,35,112,FALSE,soil,lowland forest
33,36,118,FALSE,soil,lowland forest
33,37,153,FALSE,rock,lowland forest
33,38,149,FALSE,soil,lowland forest
33,39,219,FALSE,soil,upland forest
33,40,231,FALSE,soil,upland forest
33,41,261,FALSE,soil,upland forest
33,42,255,FALSE,rock,upland forest
33,43,266,FALSE,rock,upland forest
33,44,312,FALSE,soil,upland forest
33,45,285,FALSE,rock,upland forest
33,46,303,FALSE,soil,upland forest
33,47,291,FALSE,rock,upland forest
33,48,363,FALSE,soil,upland forest
33,49,351,FALSE,soil,upland forest
33,50,357,FALSE,rock,upland forest
33,51,343,FALSE,soil,upland forest
33,52,361,FALSE,soil,upland forest
33,53,335,FALSE,rock,upland forest
33,54,347,FALSE,soil,upland forest
33,55,323,FALSE,soil,upland forest
33,56,322,FALSE,rock,upland forest
33,57,329,FALSE,soil,upland forest
33,58,241,FALSE,soil,upland forest
33,59,251,FALSE,soil,upland forest
33,60,206,FALSE,soil,upland forest
33,61,215,FALSE,soil,upland forest
33,62,204,TRUE,soil,upland forest
33,63,172,FALSE,rock,lowland forest
33,64,149,FALSE,rock,lowland forest
33,65,151,FALSE,soil,lowland forest
33,66,120,TRUE,soil,lowland forest
33,67,103,TRUE,soil,lowland forest
33,68,81,TRUE,soil,lowland forest
33,69,68,FALSE,soil,lowland forest
33,70,56,FALSE,rock,lowland forest
33,71,39,FALSE,rock,lowland forest
33,72,29,FALSE,soil,lowland forest
33,73,33,FALSE,rock,lowland forest
33,74,30,FALSE,soil,lowland forest
33,75,23,FALSE,soil,lowland forest
33,76,15,FALSE,rock,lowland forest
33,77,17,FALSE,soil,lowland forest
33,78,7,FALSE,soil,lowland forest
33,79,6,FALSE,soil,lowland forest
33,80,6,FALSE,soil,lowland forest
33,81,4,FALSE,beach,none
33,82,2,FALSE,beach,none
33,83,2,FALSE,beach,none
33,84,0,FALSE,ocean,none
33,85,0,FALSE,ocean,none
33,86,1,FALSE,beach,none
33,87,1,FALSE,beach,none
33,88,0,FALSE,ocean,none
33,89,0,FALSE,ocean,none
33,90,0,FALSE,ocean,none
33,91,0,FALSE,ocean,none
33,92,0,FALSE,ocean,none
33,93,0,FALSE,ocean,none
33,94,0,FALSE,ocean,none
33,95,0,FALSE,ocean,none
33,96,0,FALSE,ocean,none
33,97,0,FALSE,ocean,none
33,98,0,FALSE,ocean,none
33,99,0,FALSE,ocean,none
33,100,0,FALSE,ocean,none
34,1,0,FALSE,ocean,none
34,2,0,FALSE,ocean,none
34,3,0,FALSE,ocean,none
34,4,0,FALSE,ocean,none
34,5,0,FALSE,ocean,none
34,6,0,FALSE,ocean,none
34,7,0,FALSE,ocean,none
34,8,0,FALSE,ocean,none
34,9,0,FALSE,ocean,none
34,10,0,FALSE,ocean,none
34,11,0,FALSE,ocean,none
34,12,0,FALSE,ocean,none
34,13,1,FALSE,beach,none
34,14,0,FALSE,ocean,none
34,15,1,FALSE,beach,none
